timestamp,cell_id,cell_type,slice_type,throughput_mbps,latency_ms,packet_loss_pct,handover_count,rsrp_dbm,rsrq_db,prb_utilization_pct,active_users,sla_compliant,hour_of_day,day_of_week,is_peak_hour,throughput_per_user,spectral_efficiency,cell_type_enc,slice_type_enc,throughput_mbps_norm,latency_ms_norm,packet_loss_pct_norm,handover_count_norm,rsrp_dbm_norm,rsrq_db_norm,prb_utilization_pct_norm,active_users_norm,throughput_per_user_norm,spectral_efficiency_norm
2024-01-01 00:43:00,CELL_008,macro,HC,1131.48,5.753,0.2267,5,-80.4,-17.1,79.1,9,1,0,0,0,125.72,14.3044,0,0,0.7767802706858888,0.12922649707723136,0.06480233703148258,0.41666666666666663,0.7919999999999998,0.1705882352941177,0.7613215250298349,0.032,0.08682565408659412,0.42689683916323945
2024-01-01 00:44:00,CELL_015,macro,HC,1097.83,5.927,0.412,4,-87.1,-16.72,92.2,5,1,0,0,0,219.566,11.907,0,0,0.7532205106719756,0.1340380940213695,0.11817066170674356,0.3333333333333333,0.6579999999999999,0.1929411764705884,0.9258840525092646,0.016,0.15168726868090668,0.35342592535840595
2024-01-01 00:45:00,CELL_003,micro,mMTC,34.21,19.026,0.5794,1,-93.0,-10.25,31.0,187,1,0,0,0,0.183,1.1035,1,3,0.008536054624476323,0.4962628547757726,0.16638360045816664,0.08333333333333333,0.5399999999999998,0.573529411764706,0.157088122605364,0.744,6.082115470344505e-05,0.022340992810429474
2024-01-01 00:46:00,CELL_014,macro,mMTC,45.19,31.939,0.9415,1,-104.6,-10.93,33.7,199,1,0,0,0,0.227,1.3409,0,3,0.01622360781772348,0.8533441843140278,0.27067216152083257,0.08333333333333333,0.30799999999999983,0.5335294117647059,0.19100559010112436,0.792,9.123173205516755e-05,0.02961637236213861
2024-01-01 00:47:00,CELL_017,micro,URLLC,213.18,2.258,0.005,7,-112.0,-8.5,42.4,10,1,0,0,0,21.318,5.0278,1,1,0.1338403711085787,0.032579765354455684,0.0009504342764617444,0.5833333333333333,0.1599999999999997,0.6764705882352942,0.3002952075874631,0.036000000000000004,0.014668265525809252,0.1426054071944739
2024-01-01 00:48:00,CELL_004,micro,URLLC,227.97,1.813,0.0032,1,-98.3,-12.23,65.2,10,1,0,0,0,22.797,3.4965,1,1,0.1441954632513952,0.02027424443410227,0.00043201558020988394,0.08333333333333333,0.43399999999999994,0.45705882352941174,0.5867093775516614,0.036000000000000004,0.015690475614518286,0.0956770638603029
2024-01-01 00:49:00,CELL_018,pico,mMTC,50.87,17.408,3.4737970000000065,4,-89.5,-7.7,36.2,189,0,0,0,0,0.269,1.4052,2,3,0.020200411291097238,0.4515205337664876,1.0,0.3333333333333333,0.6099999999999999,0.723529411764706,0.2224106525971987,0.752,0.00012026001043635724,0.031586915349395964
2024-01-01 00:50:00,CELL_008,micro,eMBB,827.1,7.665,1.0779,1,-77.0,-5.24,76.4,57,1,0,0,0,14.511,10.8259,1,2,0.5636712141321029,0.18209875775074982,0.30995677828125134,0.08333333333333333,0.8599999999999999,0.8682352941176471,0.7274040575340747,0.224,0.009963610979600723,0.32029444754310377
2024-01-01 00:51:00,CELL_004,micro,HC,1193.71,6.01,0.3613,3,-73.7,-12.25,50.3,9,1,0,0,0,132.634,23.7318,1,0,0.8203500735288553,0.13633328106943546,0.10356853509564949,0.25,0.9259999999999999,0.4558823529411765,0.39953520507505813,0.032,0.09160426162772614,0.7158097000974545
2024-01-01 00:52:00,CELL_002,micro,URLLC,331.58,1.226,0.056,5,-116.4,-10.52,47.9,9,1,0,0,0,36.842,6.9223,1,1,0.21673711956763728,0.004042017961636082,0.015638964003597797,0.41666666666666663,0.07199999999999962,0.5576470588235295,0.3693863450788267,0.032,0.025397670135085166,0.20066440702898505
2024-01-01 00:53:00,CELL_006,pico,URLLC,214.53,2.137,0.0557,3,-97.8,-12.41,50.7,22,1,0,0,0,9.751,4.2314,2,1,0.13478556207496153,0.02923376977835959,0.015552560887555819,0.25,0.44399999999999995,0.4464705882352942,0.40456001507443007,0.08399999999999999,0.006673739429732559,0.11819886854670156
2024-01-01 00:54:00,CELL_010,macro,mMTC,22.0181,27.232,0.0017,5,-79.5,-12.73,25.1,192,1,0,0,0,0.115,0.8772,0,3,0.0,0.7231821911182896,0.0,0.41666666666666663,0.8099999999999998,0.4276470588235295,0.08297217511462848,0.764,1.3822989705328424e-05,0.015405784754187787
2024-01-01 00:55:00,CELL_004,macro,HC,1142.66,3.928,0.1082,6,-110.2,-12.04,97.6,8,1,0,0,0,142.832,11.7076,0,0,0.784607852170452,0.07876003487578197,0.030673106194901757,0.5,0.19599999999999973,0.4682352941176472,0.9937189875007852,0.028,0.09865260407847311,0.34731509687226103
2024-01-01 00:56:00,CELL_018,macro,eMBB,821.52,10.888,0.5751,3,-86.2,-12.95,79.0,47,1,0,0,0,17.479,10.399,0,2,0.559764424804387,0.27122391264130946,0.16514515579489827,0.25,0.6759999999999997,0.41470588235294126,0.7600653225299919,0.184,0.01201494265187146,0.3072116357039098
2024-01-01 00:57:00,CELL_012,macro,mMTC,22.0181,23.29,0.2592,3,-73.4,-8.33,25.0,196,1,0,0,0,0.112,0.8807,0,3,0.0,0.614174632763159,0.07416267460269672,0.25,0.9319999999999997,0.6864705882352942,0.0817159726147855,0.78,1.1749541249529163e-05,0.01551304603654239
2024-01-01 00:58:00,CELL_002,micro,URLLC,271.2,1.265,0.0314,4,-80.5,-18.72,48.8,11,1,0,0,0,24.655,5.5574,1,1,0.1744625784193437,0.005120479345667058,0.0085539084881557,0.3333333333333333,0.7899999999999998,0.07529411764705896,0.38069216757741353,0.039999999999999994,0.016974631358143297,0.1588355715187585
2024-01-01 00:59:00,CELL_010,micro,eMBB,806.32,8.638,0.0873,1,-84.2,-6.25,62.9,36,1,0,0,0,22.398,12.8191,1,2,0.5491222746643728,0.20900498663952258,0.024653689110644042,0.08333333333333333,0.7159999999999997,0.8088235294117647,0.5578167200552729,0.14,0.015414706969896984,0.38137821554001466
2024-01-01 01:00:00,CELL_004,micro,mMTC,51.28,1.07983,0.0398,2,-81.0,-13.82,51.7,174,1,1,0,0,0.295,0.9919,1,3,0.020487469288294993,0.0,0.01097319573733105,0.16666666666666666,0.7799999999999998,0.3635294117647059,0.4171220400728598,0.6920000000000001,0.00013822989705328416,0.018920890207351382
2024-01-01 01:01:00,CELL_014,macro,URLLC,268.35,1.838,0.0671,3,-98.4,-17.84,68.8,12,1,1,0,0,22.362,3.9004,0,1,0.17246717526809105,0.020965565834122128,0.01883587929715094,0.25,0.4319999999999997,0.1270588235294119,0.6319326675460085,0.044,0.015389825588427393,0.1080550158440237
2024-01-01 01:02:00,CELL_016,micro,URLLC,423.68,1.848,0.0206,1,-113.1,-3.03,43.6,11,1,1,0,0,38.516,9.7174,1,1,0.2812201477186449,0.02124209439413007,0.005443396310644537,0.08333333333333333,0.1379999999999999,0.9982352941176471,0.3153696375855789,0.039999999999999994,0.026554654373421156,0.2863232671173684
2024-01-01 01:03:00,CELL_015,macro,eMBB,811.6,8.332,0.3008,2,-90.4,-7.83,64.7,41,1,1,0,0,19.795,12.544,0,2,0.5528190215551146,0.20054321270327957,0.08614390669385084,0.16666666666666666,0.5919999999999999,0.7158823529411765,0.5804283650524465,0.16,0.013615644859748493,0.3729474787469431
2024-01-01 01:04:00,CELL_008,micro,URLLC,156.94,2.402,0.035,4,-109.6,-17.23,52.1,7,1,1,0,0,22.42,3.0123,1,1,0.09446441559052585,0.03656177661857005,0.009590745880659423,0.3333333333333333,0.20800000000000018,0.16294117647058837,0.42214685007223174,0.024,0.015429912258572848,0.08083823159856086
2024-01-01 01:05:00,CELL_014,micro,URLLC,337.48,1.829,0.0393,4,-82.0,-12.3,50.5,9,1,1,0,0,37.498,6.6828,1,1,0.22086795416145863,0.02071669013011498,0.010829190543927756,0.3333333333333333,0.7599999999999998,0.4529411764705883,0.4020476100747441,0.032,0.025851064197419938,0.1933246707078632
2024-01-01 01:06:00,CELL_008,macro,URLLC,288.74,2.082,0.0551,2,-85.9,-15.73,66.4,13,1,1,0,0,22.211,4.3485,0,1,0.18674305956775494,0.027712862698315906,0.015379754655471865,0.16666666666666666,0.6819999999999997,0.25117647058823533,0.6017838075497772,0.048,0.015285462016152163,0.12178752459347972
2024-01-01 01:07:00,CELL_016,macro,eMBB,752.72,12.03,0.4135,2,-94.8,-16.55,72.0,34,1,1,0,0,22.139,10.4544,0,2,0.5115946925916909,0.30280347419421644,0.11860267728695345,0.16666666666666666,0.504,0.2029411764705883,0.6721311475409837,0.132,0.015235699253212982,0.3089094285731798
2024-01-01 01:08:00,CELL_013,macro,HC,1195.54,4.844,0.404,5,-74.1,-9.65,76.4,9,1,1,0,0,132.838,15.6484,0,0,0.8216313323943963,0.10409005097250947,0.11586657861229085,0.41666666666666663,0.9179999999999999,0.6088235294117648,0.7274040575340747,0.032,0.0917452561227205,0.46808517158740576
2024-01-01 01:09:00,CELL_018,pico,URLLC,291.92,1.617,0.0319,1,-112.1,-9.09,64.7,17,1,1,0,0,17.172,4.5119,2,1,0.188969509399679,0.014854284657946613,0.008697913681558995,0.08333333333333333,0.15799999999999992,0.641764705882353,0.5804283650524465,0.064,0.011802759759894671,0.1267950941754059
2024-01-01 01:10:00,CELL_015,pico,mMTC,54.35,37.24246000000001,0.1856,3,-82.8,-17.62,46.0,198,1,1,0,0,0.274,1.1815,2,3,0.022636903559995245,1.0000000000000002,0.05296511013373176,0.25,0.744,0.1399999999999999,0.3455184975818102,0.788,0.00012371575786268937,0.024731387102903412
2024-01-01 01:11:00,CELL_013,micro,URLLC,249.23,1.342,0.0288,2,-89.1,-17.61,60.9,6,1,1,0,0,41.538,4.0924,1,1,0.1590804706182836,0.00724974925772821,0.007805081482458568,0.16666666666666666,0.6179999999999999,0.14058823529411768,0.5326926700584135,0.02,0.02864330811789628,0.11393906333319032
2024-01-01 01:12:00,CELL_009,macro,eMBB,886.56,5.706,0.0142,1,-86.5,-12.01,70.6,58,1,1,0,0,15.286,12.5575,0,2,0.6053016251403429,0.12792681284519403,0.0036001298350823658,0.08333333333333333,0.6699999999999999,0.4700000000000001,0.654544312543182,0.228,0.0104992518306822,0.3733612008360251
2024-01-01 01:13:00,CELL_015,macro,URLLC,229.01,1.435,0.014,2,-108.7,-9.13,52.8,7,1,1,0,0,32.716,4.3373,0,1,0.1449236103662383,0.009821464865802074,0.0035425277577210475,0.16666666666666666,0.22599999999999998,0.6394117647058823,0.43094026757113246,0.024,0.022545987358875915,0.12144428848994501
2024-01-01 01:14:00,CELL_013,micro,URLLC,113.86,1.409,0.0449,0,-96.7,-19.02,70.3,12,1,1,0,0,9.488,1.6196,1,1,0.06430232164106431,0.009102490609781421,0.012442048710044656,0.0,0.46599999999999975,0.057647058823529385,0.6507757050436531,0.044,0.006491967115107491,0.038157435045632015
2024-01-01 01:15:00,CELL_001,micro,URLLC,289.97,1.901,0.1006,2,-81.7,-7.35,44.5,17,0,1,0,0,17.057,6.5162,1,1,0.18760423355934822,0.022707695762172162,0.028484227255171676,0.16666666666666666,0.7659999999999998,0.7441176470588236,0.3266754600841656,0.064,0.01172327756908903,0.18821903366778425
2024-01-01 01:16:00,CELL_007,macro,URLLC,284.46,1.601,0.0555,0,-94.3,-9.64,66.1,17,1,1,0,0,16.733,4.3035,0,1,0.183746454133593,0.014411838961933907,0.015494958810194503,0.0,0.514,0.6094117647058823,0.5980152000502481,0.064,0.011499345135862711,0.12040845096320629
2024-01-01 01:17:00,CELL_009,macro,URLLC,367.1,1.556,0.0511,4,-81.5,-18.12,48.3,12,1,1,0,0,30.592,7.6004,0,1,0.24160614410535491,0.013167460441898166,0.01422771310824551,0.3333333333333333,0.7699999999999998,0.11058823529411765,0.37441115507819867,0.044,0.021077985852170036,0.22144551433317192
2024-01-01 01:18:00,CELL_001,micro,eMBB,915.01,7.299,0.6201,5,-90.0,-15.62,76.1,43,1,1,0,0,21.279,12.0238,1,2,0.6252206495800406,0.17197781245445917,0.1781056232011948,0.41666666666666663,0.5999999999999999,0.25764705882352956,0.7236354500345455,0.168,0.01464131069588386,0.35700538758098227
2024-01-01 01:19:00,CELL_012,macro,URLLC,211.18,1.53,0.0377,1,-117.6,-16.67,39.6,11,1,1,0,0,19.198,5.3328,0,1,0.13244008819541891,0.01244848618587752,0.010368373925037212,0.08333333333333333,0.04800000000000004,0.1958823529411764,0.26512153759185986,0.039999999999999994,0.013203028617044438,0.15195246179966043
2024-01-01 01:20:00,CELL_008,macro,eMBB,986.18,9.333,0.0927,3,-116.0,-18.0,74.8,35,1,1,0,0,28.177,13.1842,0,2,0.6750497170448312,0.22822372156007453,0.026208945199399626,0.25,0.08000000000000007,0.11764705882352944,0.7073048175365869,0.136,0.01940885984525163,0.392567099593633
2024-01-01 01:21:00,CELL_011,macro,eMBB,807.73,9.596,0.3606,3,-105.8,-15.87,64.6,43,1,1,0,0,18.784,12.5036,0,2,0.5501094741181505,0.2354964226882834,0.10336692782488487,0.25,0.2839999999999998,0.24294117647058833,0.5791721625526035,0.168,0.012916892730144139,0.3717093770877643
2024-01-01 01:22:00,CELL_019,micro,HC,1067.33,3.125,0.3409,2,-93.0,-5.37,80.8,10,1,1,0,0,106.733,13.2095,1,0,0.731866196246289,0.05655479150714425,0.09769312320479506,0.16666666666666666,0.5399999999999998,0.8605882352941177,0.7826769675271654,0.036000000000000004,0.07370279880984058,0.3933424454346534
